filename,size_KB,compress_ratio,SNR,PSNR,SSIM,PSNR2MOS,SSIM2MOS
weddingyuv.ppm_10.h265,167.9833984375,36.1642879981397,38.9587189987794,43.6091633306089,0.987989836018621,95.5662671155608,86.3149265857423
weddingyuv.ppm_11.h265,144.0634765625,42.168911544797,38.4634922851832,43.1138722957891,0.986698110616596,94.5915548357889,85.5148138124982
weddingyuv.ppm_12.h265,124.736328125,48.7027323260002,37.9548034090724,42.6051812916863,0.985238168788385,93.5901925615516,84.6234585161949
weddingyuv.ppm_13.h265,108.7744140625,55.8495309063159,37.454253936028,42.1045575525845,0.98365597657661,92.604342957252,83.6727468525764
weddingyuv.ppm_14.h265,95.18359375,63.8240242951533,36.9557031714804,41.6062509672943,0.981828809026214,91.6225741505621,82.5942734374582
weddingyuv.ppm_15.h265,83.6640625,72.6118218321038,36.4434526092305,41.0946327732764,0.979811836285861,90.6139119424733,81.4275009258863
weddingyuv.ppm_16.h265,73.51171875,82.6398852223816,35.9399024161097,40.5909235214652,0.977523868396708,89.6199629834053,80.1334584518761
weddingyuv.ppm_17.h265,64.5849609375,94.0621456112497,35.4411481614757,40.0921609317858,0.974976916600574,88.6346299317196,78.7289197176865
weddingyuv.ppm_18.h265,56.8935546875,106.778351842634,34.9452566909073,39.5967081636113,0.972256894084911,87.6543376160229,77.2696794799576
weddingyuv.ppm_19.h265,50.0576171875,121.360151388049,34.4590800197075,39.1107173051816,0.969440807426324,86.6908474667292,75.8019645401662
weddingyuv.ppm_20.h265,43.966796875,138.172449024921,33.9600608477017,38.6117647447388,0.966425189198401,85.6990448650733,74.2773534450523
weddingyuv.ppm_21.h265,38.83203125,156.44301378131,33.4902432005669,38.1424995250168,0.963375648427817,84.7630730138065,72.783557631481
weddingyuv.ppm_22.h265,34.2001953125,177.630564518432,32.9975259488659,37.6505250752498,0.960147536833197,83.7774484088274,71.2530982234516
weddingyuv.ppm_23.h265,30.3388671875,200.238194869154,32.5451934138733,37.1971205236788,0.95680214707163,82.8639438031591,69.7202720941198
weddingyuv.ppm_24.h265,26.80078125,226.672496720595,32.0799949652443,36.7333785173669,0.953341547622035,81.9229600193129,68.1896208458577
weddingyuv.ppm_25.h265,23.890625,254.283845650752,31.6174364872978,36.2699396256247,0.950383664905072,80.9738986331189,66.9240704839099
